Topologija,Zacetno_A,Zacetno_B,Koncno,Koraki
Tadpole,3,3,4.0,1
Tadpole,3,3,3.0,4
Tadpole,3,3,3.0,2
Tadpole,3,3,2.0,15
Tadpole,3,3,1.0,2
Tadpole,3,3,0.0,1
Tadpole,3,3,1.0,2
Tadpole,3,3,4.0,3
Tadpole,3,3,3.0,4
Tadpole,3,3,0.0,1
Tadpole,3,3,3.0,8
Tadpole,3,3,3.0,2
Tadpole,3,3,3.0,4
Tadpole,3,3,2.0,3
Tadpole,3,3,1.0,4
Tadpole,3,3,1.0,6
Tadpole,3,3,3.0,4
Tadpole,3,3,3.0,12
Tadpole,3,3,3.0,4
Tadpole,3,3,2.0,1
Tadpole,3,3,3.0,2
Tadpole,3,3,4.0,1
Tadpole,3,3,1.0,4
Tadpole,3,3,4.0,9
Tadpole,3,3,4.0,1
Tadpole,3,3,0.0,7
Tadpole,3,3,2.0,1
Tadpole,3,3,3.0,2
Tadpole,3,3,2.0,1
Tadpole,3,3,3.0,2
Tadpole,3,3,0.0,7
Tadpole,3,3,4.0,3
Tadpole,3,3,4.0,3
Tadpole,3,3,3.0,2
Tadpole,3,3,2.0,1
Tadpole,3,3,4.0,7
Tadpole,3,3,4.0,3
Tadpole,3,3,0.0,3
Tadpole,3,3,2.0,1
Tadpole,3,3,4.0,1
Tadpole,3,3,4.0,5
Tadpole,3,3,4.0,3
Tadpole,3,3,2.0,1
Tadpole,3,3,1.0,4
Tadpole,3,3,2.0,1
Tadpole,3,3,0.0,3
Tadpole,3,3,2.0,5
Tadpole,3,3,4.0,3
Tadpole,3,3,3.0,4
Tadpole,3,3,3.0,4
Tadpole,3,3,1.0,4
Tadpole,3,3,2.0,5
Tadpole,3,3,4.0,1
Tadpole,3,3,3.0,2
Tadpole,3,3,0.0,1
Tadpole,3,3,4.0,1
Tadpole,3,3,3.0,4
Tadpole,3,3,4.0,1
Tadpole,3,3,4.0,5
Tadpole,3,3,4.0,1
Tadpole,3,3,1.0,14
Tadpole,3,3,2.0,13
Tadpole,3,3,4.0,1
Tadpole,3,3,4.0,3
Tadpole,3,3,3.0,2
Tadpole,3,3,3.0,6
Tadpole,3,3,3.0,10
Tadpole,3,3,0.0,1
Tadpole,3,3,4.0,3
Tadpole,3,3,3.0,4
Tadpole,3,3,3.0,2
Tadpole,3,3,3.0,2
Tadpole,3,3,3.0,4
Tadpole,3,3,1.0,2
Tadpole,3,3,3.0,2
Tadpole,3,3,4.0,1
Tadpole,3,3,3.0,4
Tadpole,3,3,3.0,4
Tadpole,3,3,2.0,1
Tadpole,3,3,3.0,4
Tadpole,3,3,0.0,3
Tadpole,3,3,1.0,2
Tadpole,3,3,2.0,3
Tadpole,3,3,3.0,4
Tadpole,3,3,1.0,6
Tadpole,3,3,3.0,2
Tadpole,3,3,3.0,2
Tadpole,3,3,3.0,8
Tadpole,3,3,2.0,1
Tadpole,3,3,2.0,1
Tadpole,3,3,0.0,1
Tadpole,3,3,3.0,8
Tadpole,3,3,4.0,1
Tadpole,3,3,3.0,4
Tadpole,3,3,4.0,1
Tadpole,3,3,4.0,1
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,4,,30
Tadpole,3,5,4.0,1
Tadpole,3,5,0.0,5
Tadpole,3,5,1.0,4
Tadpole,3,5,4.0,1
Tadpole,3,5,0.0,5
Tadpole,3,5,4.0,9
Tadpole,3,5,3.0,4
Tadpole,3,5,4.0,1
Tadpole,3,5,3.0,4
Tadpole,3,5,3.0,4
Tadpole,3,5,4.0,1
Tadpole,3,5,3.0,2
Tadpole,3,5,1.0,12
Tadpole,3,5,4.0,1
Tadpole,3,5,3.0,2
Tadpole,3,5,3.0,2
Tadpole,3,5,1.0,10
Tadpole,3,5,3.0,12
Tadpole,3,5,3.0,4
Tadpole,3,5,4.0,3
Tadpole,3,5,4.0,1
Tadpole,3,5,3.0,2
Tadpole,3,5,2.0,3
Tadpole,3,5,4.0,3
Tadpole,3,5,1.0,6
Tadpole,3,5,4.0,1
Tadpole,3,5,3.0,2
Tadpole,3,5,4.0,1
Tadpole,3,5,3.0,2
Tadpole,3,5,0.0,9
Tadpole,3,5,3.0,14
Tadpole,3,5,3.0,12
Tadpole,3,5,4.0,1
Tadpole,3,5,4.0,1
Tadpole,3,5,3.0,2
Tadpole,3,5,3.0,6
Tadpole,3,5,3.0,2
Tadpole,3,5,0.0,5
Tadpole,3,5,4.0,1
Tadpole,3,5,3.0,2
Tadpole,3,5,4.0,3
Tadpole,3,5,2.0,5
Tadpole,3,5,3.0,10
Tadpole,3,5,4.0,3
Tadpole,3,5,3.0,2
Tadpole,3,5,2.0,5
Tadpole,3,5,3.0,6
Tadpole,3,5,3.0,2
Tadpole,3,5,3.0,2
Tadpole,3,5,0.0,5
Tadpole,3,5,3.0,10
Tadpole,3,5,3.0,4
Tadpole,3,5,4.0,1
Tadpole,3,5,4.0,11
Tadpole,3,5,3.0,2
Tadpole,3,5,3.0,6
Tadpole,3,5,0.0,5
Tadpole,3,5,4.0,1
Tadpole,3,5,2.0,5
Tadpole,3,5,0.0,5
Tadpole,3,5,4.0,1
Tadpole,3,5,3.0,6
Tadpole,3,5,4.0,1
Tadpole,3,5,4.0,5
Tadpole,3,5,3.0,8
Tadpole,3,5,4.0,1
Tadpole,3,5,3.0,6
Tadpole,3,5,3.0,2
Tadpole,3,5,4.0,1
Tadpole,3,5,4.0,1
Tadpole,3,5,4.0,1
Tadpole,3,5,1.0,6
Tadpole,3,5,3.0,6
Tadpole,3,5,4.0,1
Tadpole,3,5,0.0,3
Tadpole,3,5,4.0,1
Tadpole,3,5,4.0,1
Tadpole,3,5,2.0,3
Tadpole,3,5,0.0,3
Tadpole,3,5,4.0,5
Tadpole,3,5,3.0,2
Tadpole,3,5,3.0,2
Tadpole,3,5,3.0,6
Tadpole,3,5,1.0,6
Tadpole,3,5,3.0,2
Tadpole,3,5,4.0,5
Tadpole,3,5,4.0,1
Tadpole,3,5,4.0,1
Tadpole,3,5,4.0,1
Tadpole,3,5,3.0,4
Tadpole,3,5,4.0,5
Tadpole,3,5,3.0,10
Tadpole,3,5,4.0,1
Tadpole,3,5,4.0,3
Tadpole,3,5,3.0,4
Tadpole,3,5,3.0,4
Tadpole,3,5,2.0,5
Tadpole,3,5,3.0,2
Tadpole,3,5,3.0,2
Tadpole,3,5,4.0,1
Tadpole,4,0,3.0,9
Tadpole,4,0,3.0,1
Tadpole,4,0,3.0,1
Tadpole,4,0,4.0,6
Tadpole,4,0,3.0,7
Tadpole,4,0,4.0,14
Tadpole,4,0,2.0,2
Tadpole,4,0,4.0,6
Tadpole,4,0,4.0,2
Tadpole,4,0,3.0,1
Tadpole,4,0,3.0,3
Tadpole,4,0,4.0,12
Tadpole,4,0,3.0,3
Tadpole,4,0,3.0,5
Tadpole,4,0,0.0,8
Tadpole,4,0,3.0,1
Tadpole,4,0,3.0,1
Tadpole,4,0,3.0,3
Tadpole,4,0,3.0,1
Tadpole,4,0,3.0,3
Tadpole,4,0,4.0,2
Tadpole,4,0,3.0,1
Tadpole,4,0,4.0,2
Tadpole,4,0,3.0,3
Tadpole,4,0,3.0,1
Tadpole,4,0,3.0,9
Tadpole,4,0,3.0,9
Tadpole,4,0,0.0,6
Tadpole,4,0,4.0,4
Tadpole,4,0,3.0,5
Tadpole,4,0,2.0,8
Tadpole,4,0,3.0,7
Tadpole,4,0,3.0,3
Tadpole,4,0,3.0,3
Tadpole,4,0,4.0,2
Tadpole,4,0,3.0,1
Tadpole,4,0,2.0,4
Tadpole,4,0,3.0,1
Tadpole,4,0,0.0,4
Tadpole,4,0,2.0,8
Tadpole,4,0,3.0,1
Tadpole,4,0,0.0,8
Tadpole,4,0,3.0,7
Tadpole,4,0,3.0,7
Tadpole,4,0,2.0,2
Tadpole,4,0,3.0,1
Tadpole,4,0,3.0,1
Tadpole,4,0,3.0,3
Tadpole,4,0,3.0,1
Tadpole,4,0,4.0,4
Tadpole,4,0,3.0,1
Tadpole,4,0,0.0,2
Tadpole,4,0,3.0,1
Tadpole,4,0,3.0,9
Tadpole,4,0,4.0,10
Tadpole,4,0,1.0,3
Tadpole,4,0,0.0,4
Tadpole,4,0,3.0,1
Tadpole,4,0,2.0,12
Tadpole,4,0,3.0,1
Tadpole,4,0,3.0,3
Tadpole,4,0,0.0,2
Tadpole,4,0,3.0,1
Tadpole,4,0,3.0,1
Tadpole,4,0,3.0,5
Tadpole,4,0,0.0,2
Tadpole,4,0,3.0,3
Tadpole,4,0,3.0,1
Tadpole,4,0,3.0,7
Tadpole,4,0,4.0,2
Tadpole,4,0,3.0,1
Tadpole,4,0,3.0,1
Tadpole,4,0,0.0,10
Tadpole,4,0,3.0,1
Tadpole,4,0,3.0,1
Tadpole,4,0,4.0,10
Tadpole,4,0,3.0,9
Tadpole,4,0,3.0,1
Tadpole,4,0,0.0,2
Tadpole,4,0,3.0,3
Tadpole,4,0,0.0,2
Tadpole,4,0,0.0,4
Tadpole,4,0,1.0,3
Tadpole,4,0,0.0,10
Tadpole,4,0,3.0,1
Tadpole,4,0,3.0,1
Tadpole,4,0,1.0,7
Tadpole,4,0,3.0,1
Tadpole,4,0,3.0,5
Tadpole,4,0,3.0,1
Tadpole,4,0,0.0,2
Tadpole,4,0,3.0,7
Tadpole,4,0,4.0,2
Tadpole,4,0,3.0,1
Tadpole,4,0,3.0,5
Tadpole,4,0,3.0,1
Tadpole,4,0,3.0,3
Tadpole,4,0,3.0,3
Tadpole,4,0,4.0,8
Tadpole,4,0,2.0,2
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,1,,30
Tadpole,4,2,2.0,4
Tadpole,4,2,3.0,1
Tadpole,4,2,3.0,1
Tadpole,4,2,3.0,1
Tadpole,4,2,3.0,1
Tadpole,4,2,3.0,3
Tadpole,4,2,3.0,9
Tadpole,4,2,2.0,6
Tadpole,4,2,4.0,4
Tadpole,4,2,0.0,2
Tadpole,4,2,2.0,6
Tadpole,4,2,4.0,2
Tadpole,4,2,3.0,3
Tadpole,4,2,3.0,1
Tadpole,4,2,3.0,3
Tadpole,4,2,2.0,2
Tadpole,4,2,3.0,1
Tadpole,4,2,3.0,9
Tadpole,4,2,3.0,1
Tadpole,4,2,3.0,1
Tadpole,4,2,4.0,2
Tadpole,4,2,1.0,3
Tadpole,4,2,3.0,1
Tadpole,4,2,2.0,6
Tadpole,4,2,4.0,6
Tadpole,4,2,2.0,2
Tadpole,4,2,3.0,3
Tadpole,4,2,1.0,5
Tadpole,4,2,3.0,3
Tadpole,4,2,4.0,2
Tadpole,4,2,3.0,5
Tadpole,4,2,3.0,1
Tadpole,4,2,4.0,4
Tadpole,4,2,4.0,2
Tadpole,4,2,0.0,6
Tadpole,4,2,1.0,5
Tadpole,4,2,3.0,1
Tadpole,4,2,4.0,2
Tadpole,4,2,4.0,4
Tadpole,4,2,3.0,3
Tadpole,4,2,3.0,7
Tadpole,4,2,3.0,3
Tadpole,4,2,2.0,4
Tadpole,4,2,3.0,7
Tadpole,4,2,3.0,1
Tadpole,4,2,3.0,1
Tadpole,4,2,3.0,1
Tadpole,4,2,3.0,3
Tadpole,4,2,4.0,2
Tadpole,4,2,3.0,3
Tadpole,4,2,3.0,1
Tadpole,4,2,1.0,3
Tadpole,4,2,3.0,1
Tadpole,4,2,3.0,3
Tadpole,4,2,4.0,2
Tadpole,4,2,3.0,1
Tadpole,4,2,3.0,1
Tadpole,4,2,2.0,10
Tadpole,4,2,1.0,7
Tadpole,4,2,3.0,1
Tadpole,4,2,1.0,5
Tadpole,4,2,3.0,3
Tadpole,4,2,0.0,2
Tadpole,4,2,3.0,3
Tadpole,4,2,1.0,7
Tadpole,4,2,3.0,7
Tadpole,4,2,3.0,3
Tadpole,4,2,2.0,4
Tadpole,4,2,3.0,1
Tadpole,4,2,0.0,2
Tadpole,4,2,3.0,5
Tadpole,4,2,0.0,2
Tadpole,4,2,3.0,13
Tadpole,4,2,4.0,4
Tadpole,4,2,3.0,1
Tadpole,4,2,4.0,2
Tadpole,4,2,4.0,6
Tadpole,4,2,2.0,4
Tadpole,4,2,0.0,6
Tadpole,4,2,2.0,4
Tadpole,4,2,0.0,4
Tadpole,4,2,0.0,4
Tadpole,4,2,3.0,5
Tadpole,4,2,2.0,6
Tadpole,4,2,3.0,9
Tadpole,4,2,2.0,8
Tadpole,4,2,3.0,7
Tadpole,4,2,2.0,4
Tadpole,4,2,4.0,4
Tadpole,4,2,3.0,7
Tadpole,4,2,3.0,1
Tadpole,4,2,3.0,1
Tadpole,4,2,4.0,4
Tadpole,4,2,2.0,4
Tadpole,4,2,0.0,6
Tadpole,4,2,2.0,6
Tadpole,4,2,4.0,2
Tadpole,4,2,3.0,1
Tadpole,4,2,3.0,1
Tadpole,4,2,0.0,2
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,3,,30
Tadpole,4,4,3.0,1
Tadpole,4,4,3.0,9
Tadpole,4,4,5.0,1
Tadpole,4,4,3.0,1
Tadpole,4,4,3.0,1
Tadpole,4,4,3.0,1
Tadpole,4,4,3.0,7
Tadpole,4,4,5.0,1
Tadpole,4,4,4.0,2
Tadpole,4,4,2.0,4
Tadpole,4,4,5.0,1
Tadpole,4,4,4.0,2
Tadpole,4,4,5.0,1
Tadpole,4,4,0.0,6
Tadpole,4,4,4.0,2
Tadpole,4,4,3.0,1
Tadpole,4,4,3.0,1
Tadpole,4,4,5.0,1
Tadpole,4,4,4.0,2
Tadpole,4,4,5.0,1
Tadpole,4,4,4.0,2
Tadpole,4,4,3.0,1
Tadpole,4,4,4.0,4
Tadpole,4,4,2.0,4
Tadpole,4,4,3.0,1
Tadpole,4,4,3.0,1
Tadpole,4,4,5.0,1
Tadpole,4,4,3.0,1
Tadpole,4,4,1.0,7
Tadpole,4,4,0.0,4
Tadpole,4,4,3.0,1
Tadpole,4,4,5.0,1
Tadpole,4,4,3.0,3
Tadpole,4,4,4.0,4
Tadpole,4,4,4.0,2
Tadpole,4,4,3.0,3
Tadpole,4,4,4.0,6
Tadpole,4,4,4.0,2
Tadpole,4,4,3.0,1
Tadpole,4,4,3.0,1
Tadpole,4,4,3.0,3
Tadpole,4,4,5.0,1
Tadpole,4,4,3.0,1
Tadpole,4,4,3.0,1
Tadpole,4,4,5.0,1
Tadpole,4,4,5.0,1
Tadpole,4,4,5.0,1
Tadpole,4,4,4.0,2
Tadpole,4,4,3.0,1
Tadpole,4,4,4.0,6
Tadpole,4,4,3.0,3
Tadpole,4,4,3.0,1
Tadpole,4,4,4.0,2
Tadpole,4,4,2.0,6
Tadpole,4,4,0.0,6
Tadpole,4,4,5.0,1
Tadpole,4,4,3.0,7
Tadpole,4,4,5.0,1
Tadpole,4,4,4.0,2
Tadpole,4,4,1.0,5
Tadpole,4,4,3.0,1
Tadpole,4,4,5.0,1
Tadpole,4,4,4.0,2
Tadpole,4,4,5.0,1
Tadpole,4,4,4.0,4
Tadpole,4,4,3.0,1
Tadpole,4,4,3.0,1
Tadpole,4,4,5.0,1
Tadpole,4,4,3.0,1
Tadpole,4,4,3.0,1
Tadpole,4,4,4.0,2
Tadpole,4,4,5.0,1
Tadpole,4,4,3.0,1
Tadpole,4,4,4.0,4
Tadpole,4,4,3.0,3
Tadpole,4,4,0.0,4
Tadpole,4,4,3.0,1
Tadpole,4,4,3.0,5
Tadpole,4,4,2.0,8
Tadpole,4,4,3.0,1
Tadpole,4,4,3.0,1
Tadpole,4,4,3.0,1
Tadpole,4,4,3.0,3
Tadpole,4,4,4.0,2
Tadpole,4,4,3.0,1
Tadpole,4,4,3.0,1
Tadpole,4,4,3.0,1
Tadpole,4,4,4.0,2
Tadpole,4,4,3.0,5
Tadpole,4,4,5.0,1
Tadpole,4,4,4.0,2
Tadpole,4,4,4.0,4
Tadpole,4,4,0.0,6
Tadpole,4,4,3.0,1
Tadpole,4,4,3.0,1
Tadpole,4,4,4.0,2
Tadpole,4,4,3.0,7
Tadpole,4,4,1.0,17
Tadpole,4,4,3.0,1
Tadpole,4,4,3.0,5
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,4,5,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
Tadpole,5,0,,30
